reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
f4f7fb9e-cfbd-4250-9b4b-ced214c0acfc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat sukak,5,0,,2025-01-02 03:38:08,,,
2d4715ee-e661-449b-a4a7-bdca2f9d6e6d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat bguss,5,0,,2024-10-15 13:33:41,,,
54858126-e65a-4fee-b60b-fb4571137183,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,terlalu berlebihan dan ketat,1,0,37.5.3,2025-01-10 04:01:19,,,37.5.3
7c81f1e9-b04b-481b-8e8f-d49434982783,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sering stack logo, jadi harus hapus download hapus download terus.",3,0,,2024-12-08 04:58:52,,,
29ee7e1e-ae8a-476e-96da-88977b6aa2bf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Walaupun tiktok itu enak tinggal Scroll tapi mengeuras paketan saya well aku suka🗿,5,0,,2025-02-06 07:11:52,,,
3e352be8-a4ba-461c-afd6-c12af474592e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus,4,0,35.5.3,2024-07-27 21:28:24,,,35.5.3
c8607fa3-3dbb-4105-b270-0afa501e6b03,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi keren,5,0,,2024-08-02 11:57:26,,,
728c9d9f-e408-428c-9ce8-5bcb202a8be7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi menghibur dan dapat menghasilkan uang,5,0,,2025-01-26 02:29:10,,,
460cbc55-5bc3-46f3-be08-668ffffaf9ee,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Lumayan bagus,3,0,37.8.4,2024-12-23 00:31:06,,,37.8.4
26017c50-0ec5-4e1d-aa6b-ca771a8b556b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,banyak bug sering tidak bisa dibuka dan membuat device melambat,1,0,,2025-01-03 03:14:35,,,
18f66cd2-a5d6-48aa-9e0f-47793518c6ca,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Apk nya bagus buat hiburan tapi sering ngelag dan suka keluar sendiri apk nya,5,0,38.3.3,2025-02-01 17:42:54,,,38.3.3
068ea59e-240a-4114-a5ca-33a1417229ed,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ko kenapa tiktok aku nggak bisa kirim pesan yahh ada yang tau nggak kenapa...plis kasih tau dongg tips nyaa biar bisa kirim pesan lagi di tiktok,5,0,,2024-10-22 07:49:46,,,
1f904e2a-df10-4064-b363-898630936b04,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Oke sip,5,0,37.1.4,2024-11-06 06:20:22,,,37.1.4
607c6a2f-bbee-4625-8f3a-9e190e62d277,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Senang,5,0,,2024-09-30 14:23:32,,,
f2f2807b-f958-4221-9f2f-157dc0f1f969,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tiktok saya ngeleg ga bsa di ganti video nys,4,0,38.3.3,2025-02-05 12:29:16,,,38.3.3
02280d58-3959-47d4-90b2-88b57d51cede,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Lebih ditingkatkan lg fiturnya,4,0,37.7.3,2025-01-01 16:56:14,,,37.7.3
805ee132-428b-416d-9196-0769ccd16088,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi ini sangat bagus saya menyukainya mkanya saya beri 5 bintang,5,0,,2025-01-19 01:25:32,,,
af2969cf-edbf-40a1-bf88-0d940663fb50,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Goddddd,5,0,,2025-01-16 14:59:35,,,
8b1075a3-0332-4faa-83a5-80cc1bef7f53,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Masih bingung sama filter komentar di tiktok. Kadang bikin komen yang ga nyeleneh malah kena pelanggaran, sedangkan saya sebagai user sering dapet ujaran kebencian kaya omongan ""sdm rendah"" ""Stress"" Malah ga kena pelanggaran pas dilaporin, kan kocag😊 Tolong di perbaiki ya filter komentar nya, biar ga selucu sekarang. Overall suka banget sih sama aplikasi nya, seru!",2,0,37.9.4,2025-01-08 03:02:52,,,37.9.4
1c5cdbbb-03a6-49b8-95c7-621d7de55ad3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aku suka banget ini tiktok😍😍 😙😙 😙😘,5,0,37.9.4,2025-01-03 04:47:37,,,37.9.4
0b4f996b-0f3f-48c3-b4d9-1258d06abdb2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I'm happy to hear it, may Allah bless all the teacher's good wishes. Amen..",3,0,37.5.3,2025-01-18 04:13:42,,,37.5.3
6c42e519-2dee-47c2-970d-17112ec1b801,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Keren,5,0,36.7.4,2024-10-10 08:00:16,,,36.7.4
0597bddb-009e-4b08-9aa1-3d88fb3a88a2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Seru,5,0,,2025-01-26 04:45:11,,,
7a6c45dd-bfe0-4e39-8f13-48eaf6b44629,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sungguh menarik,5,0,,2025-01-25 12:34:19,,,
76b34b2f-a3c8-4f81-b936-1993c4390f6f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pp info,5,0,,2025-01-21 04:59:38,,,
7242e421-3cde-4214-9854-fb03f78a1466,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi nya bagus tapi sering ngebug tiba tiba video nya berenti terus ngulang LG ke awal seterus nya dengan video yg lain padahal video nya belum selesai,3,0,37.5.3,2024-11-25 13:44:50,,,37.5.3
85773764-642f-4894-af76-26d1c602e511,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa ini tiktok sekarang bikin hp lag parah padahal memo saya masi banyak dan membuat hp saya tidak bisa di nyalakan,1,0,,2025-01-03 19:58:05,,,
0a967904-ef86-4078-a207-6d8147317a86,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aya butut,1,0,38.2.3,2025-01-17 10:31:27,,,38.2.3
8ab2d20c-47df-4027-9d4e-87043d3dc90e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus,5,0,34.8.4,2024-08-30 08:47:18,,,34.8.4
2a0436fb-8260-4530-a9d0-d1a4f2ae256b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kasih 2 aja,2,0,,2025-01-28 08:04:20,,,
57243c6b-6b51-49d1-972c-b258ea641503,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nice bgt pokoknya,5,0,32.5.3,2024-08-25 08:12:24,,,32.5.3
af6d2c49-5349-4d0e-ae22-5380df33952e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bgus,4,0,37.5.3,2024-11-30 15:22:46,,,37.5.3
ac114c94-295c-4cfb-b88e-3d85c59f7ef3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,biar bintang yang berbicara,5,0,,2024-09-15 15:47:09,,,
696fdb62-97b2-4ef8-89a7-aa5822341995,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,☺☺Bagus tpi kadang eror,4,0,,2024-11-19 00:40:13,,,
6820457c-b5d4-4edc-916f-32288c7e917d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ngebug bikin hp blank 😩 Padahal penyimpanan msh banyak,1,0,,2024-12-21 12:39:39,,,
591459cd-36ed-43d2-b306-574e667e2f28,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baik,5,0,,2024-09-29 08:28:25,,,
8f7dce76-a0d4-4cd5-97df-15938719051e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat bagus untuk kita menonton film lucu,5,0,37.9.2,2024-12-27 13:05:19,,,37.9.2
fc732464-8149-473d-bbec-4620694e0432,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus Deng ggaa pokonya,5,0,,2024-07-23 11:33:54,,,
a92415bc-c902-4ef2-89fb-17cda0f3acd7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus,5,0,37.6.3,2024-12-04 23:39:42,,,37.6.3
b84a169f-6001-415f-bab5-4d9f8651a606,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap,5,0,38.4.3,2025-02-01 12:51:03,,,38.4.3
839a3e0e-8a29-4b6f-883a-a075d1297a01,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Akun ku diblock teruss,1,0,,2025-01-17 12:10:10,,,
fa36a416-f0ed-494f-9080-0ca001869934,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Fitur editing saya gada,2,0,23.0.5,2025-01-02 17:55:08,,,23.0.5
e1a18cdc-9dd0-43e6-a9a3-79df09d8305d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya sarankan untuk kalian jangan gunakan tiktok shopee jika kalian tidak ingin kecewa karena pesanan yang anda beli tidak sesuai dengan estimasi waktu pesanan tiba mohon untuk di perbaiki dari pihak TikTok Shopee,1,1,37.4.4,2024-11-29 15:24:41,,,37.4.4
c3905b66-6897-4a42-b1c2-47d5c1f259af,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat menghibur,5,0,36.7.4,2024-11-03 15:57:41,,,36.7.4
c5990154-1d35-4ed4-a5f6-32c1d794739b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ok,5,0,37.0.4,2024-10-27 14:01:22,,,37.0.4
0db6531b-1ff0-4bf9-8aaa-3dc98f42b90f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tidak bisa di pencet aplikasinya nya,1,1,,2024-11-19 10:48:15,,,
d9c027ee-fd7c-4b10-adf6-3f4047f88c51,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good,5,0,37.1.4,2024-11-16 10:29:32,,,37.1.4
c2606188-6cea-426e-b851-e7e3f3ccb2bb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat bagus dan sangat membantu aplikasi tiktok,5,0,37.1.4,2024-11-07 03:53:23,,,37.1.4
3335a521-31a7-4e07-98b3-fc277eda5cfc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasinya sangat bagus untuk dijadikan sebagai tempat gabutmu,5,0,,2024-08-08 15:49:55,,,
66a495d4-539b-4ae3-b534-363667cdc175,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Udah di mainin 2 hari pas mayu lihat lagi gak bisa,1,0,31.3.3,2025-01-13 22:13:22,,,31.3.3
dc5c63aa-1030-4c88-80ec-617f2270fbf3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap,5,0,,2024-10-01 05:43:24,,,
44fa4e0d-d714-492f-8ae2-825cc4abc29b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus banget,5,0,,2025-01-17 04:26:49,,,
cb3f2200-f4f5-459a-8aa4-9d398b64da5d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seruu,5,0,37.8.5,2025-01-07 23:22:32,,,37.8.5
561693ce-9d3e-4de0-9624-39e64350a041,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tik tok ini sangat bagus sekali,5,0,,2024-09-20 04:34:37,,,
fbf4c2be-f2f0-4b25-8754-6a464307f129,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,In KNPA TikTok sya ngak bisa di buka lagi yaaa pdhl udh update,4,0,37.5.3,2024-12-03 09:24:48,,,37.5.3
5252252b-a52c-459d-ab87-b65aed6f62e1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tik tok kenapa si kalo di buka malah lama banget malah cuman logonya doang terus ngga bisa di buka buka, udh bolak balik install gara gara lama banget tolong dong tiktok di perbaiki lagi biar ngga bolak balik install",1,0,,2025-01-03 02:32:12,,,
9253b278-c6f9-4c7e-9e7f-963620fb0981,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenapa tiktok gini sih harus di hapus dulu baru di download ulang baru bisa masuk setiap 3 hari harus di download terus,1,0,,2025-02-12 01:34:23,,,
4f188f70-ba68-428b-a1cb-0a8fecc3efd5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gg tiktok,5,0,,2024-07-26 12:58:20,,,
b69795ba-ce35-474c-8a58-f7b1f4925747,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Banyak 😎😎😎😎😎,5,0,,2024-11-14 05:48:53,,,
c3c16cb0-2dcd-4c64-8c50-ff4c93accb31,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi ini sangat menyenangkan,5,0,37.9.4,2025-01-02 06:00:35,,,37.9.4
b7bea704-f9c0-4871-94f5-d8e5ae5d2ed8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ga bisa live,,",1,0,38.4.3,2025-02-13 14:48:50,,,38.4.3
88321399-319e-4807-8d6a-c975e57b4461,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Baik,5,0,36.5.4,2024-09-15 13:06:43,,,36.5.4
e6ee2dd2-c326-493c-b13c-fc7ff1206af2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap,5,0,37.9.4,2025-01-02 11:22:50,,,37.9.4
1611948f-2a4c-4a5a-80c3-631633ff9673,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Baguss bgtt dehh sukaaa!!,5,0,37.0.4,2024-11-26 03:55:05,,,37.0.4
faa23af9-b268-472a-8005-f8d71d3828a2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Baik,4,0,32.2.4,2024-10-10 18:17:40,,,32.2.4
9e562944-269f-4c3a-8d52-b3fbfc110f26,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ok vagus,5,0,38.4.3,2025-02-08 16:21:39,,,38.4.3
7eaa1acc-65c0-4324-9598-f0fa1f83e7b6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya senang sekali mendownld tiktok karena tiktok aku mangatuh banyak hal,5,0,25.9.0,2024-09-25 07:36:32,,,25.9.0
212a2ac8-45bb-4a19-98c5-22cbb082b34a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus,4,0,,2024-12-30 12:26:09,,,
2f8fff99-f423-4044-bc6f-54fe947e24f7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,menonton tiktok itu menyenangkan,5,0,,2024-10-27 04:12:44,,,
98acc16e-f08c-425e-9dad-132499963f9a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sering updet tetapi bug nya parahh di buka aplikasi mentok logo trus,3,0,38.2.3,2025-01-21 12:44:04,,,38.2.3
ef66bb73-6624-445b-9d42-ee47ce15c8e2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya ingin vidio saya fyp setiap bikin konten fyp nya paling sedikit,5,0,37.0.4,2024-10-29 13:33:49,,,37.0.4
d30cdea3-6653-441b-b831-81d02f09878d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Cukuplah menyenangkan,4,0,36.7.4,2024-10-23 08:03:21,,,36.7.4
c3b0df37-2714-4f38-b5ec-5681b6d27d0a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenapa aplikasinya gk tersimpan klo mau buka tiktok harus ke playstore dulu kenapa ya,3,0,37.4.4,2024-11-26 05:34:40,,,37.4.4
661db2cf-2df7-40d5-b072-ed614289d0c9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kok ga bisa ngakses lokasi ya,2,0,36.5.5,2024-09-21 02:03:08,,,36.5.5
32edd926-a31f-464f-b283-eb4758667069,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tolong.lah titok lambat kali ...,1,0,36.7.4,2024-11-23 11:15:19,,,36.7.4
fbf94fea-b7d6-4db4-99d7-2ea9466a40bc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sy suka dengan kreasi di Tik tok Ini,5,0,,2024-11-20 07:55:43,,,
be623b15-64b5-478a-985e-991f43922fc3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Karena ada filter kises nya eummah,5,0,,2025-01-12 06:35:58,,,
d9438b77-f66e-4503-b648-481f99542198,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus dan fitur ² nya banyak sekali mudah untuk JJ gitu,5,0,32.5.3,2024-07-30 06:30:28,,,32.5.3
35eb3a2e-6594-44e8-86e2-b7f13b1421f4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap sangat terhibur,4,0,,2024-11-30 15:06:41,,,
